asin,product_title,product_price,product_original_price,currency,product_star_rating,product_num_ratings,product_url,product_photo,product_num_offers,product_minimum_offer_price,is_best_seller,is_amazon_choice,is_prime,climate_pledge_friendly,sales_volume,delivery,has_variations,product_byline,coupon_text,unit_price,unit_count,product_badge
B0D97Y9MZH,"Secador de Cabelo, Equipado com Concentrador de Ar e Difusor, Voltagem Ajustável, 127/220V, 1200/1800W, Plugue de Energia de 10A","R$ 139,99",,BRL,4.3,97,https://www.amazon.com.br/dp/B0D97Y9MZH,https://m.media-amazon.com/images/I/61CVkLBLsbL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 139,99",False,False,False,True,Mais de 100 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,
B0BZZJWGPQ,"Kérastase Nutritive 8H Magic Night, Sérum Capilar Noturno para Cabelos Secos, Restaura a Fibra Capilar com Ação Antifrizz para Nutrição, Maciez Brilho e Brilho Intenso, 90ml Cradle to Cradle Certified","R$ 336,00",,BRL,4.7,3354,https://www.amazon.com.br/dp/B0BZZJWGPQ,https://m.media-amazon.com/images/I/61U7G12R4tL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 336,00",False,False,False,True,Mais de 400 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,,,
B09YDR4C89,"MONDIAL Escova Secadora Keratin, Bivolt, 1200W, Grafite/Golden Rose - ES-11-BI","R$ 169,99",,BRL,4.6,1516,https://www.amazon.com.br/dp/B09YDR4C89,https://m.media-amazon.com/images/I/71bmQrv49DL._AC_UL960_FMwebp_QL65_.jpg,25,"R$ 107,47",False,False,False,False,Mais de 1 mil compras no mês passado,"Entrega GRÁTIS: dom., 20 de jul.",False,,,,,
B087NCJX4K,Kit TRUSS Color Duo (2 Produtos),"R$ 182,99",,BRL,4.8,26,https://www.amazon.com.br/dp/B087NCJX4K,https://m.media-amazon.com/images/I/718fYt2JQHL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 182,99",False,False,False,False,Mais de 30 compras no mês passado,"Entrega GRÁTIS: qui., 31 de jul.",False,,,"R$ 91,50",2.0,
B0D81YXSLD,Suavicid Creme Clareador de Melasma 15g,"R$ 118,66",,BRL,4.6,24,https://www.amazon.com.br/dp/B0D81YXSLD,https://m.media-amazon.com/images/I/41IWcVVLVJL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 118,66",False,False,False,False,Mais de 40 compras no mês passado,"Entrega GRÁTIS: seg., 21 de jul.",False,,,"R$ 118,66",1.0,
B0B85GZLL4,Malbec Ultra Bleu Deo Colônia 100ml,"R$ 205,95",,BRL,4.4,68,https://www.amazon.com.br/dp/B0B85GZLL4,https://m.media-amazon.com/images/I/41a7G2TEvEL._AC_UL960_FMwebp_QL65_.jpg,41,"R$ 166,90",False,False,False,False,Mais de 30 compras no mês passado,"Entrega GRÁTIS: sáb., 19 de jul.",False,Madeira,,"R$ 205,95",1.0,
B0DPB7FV48,Perfume Attracione Men,"R$ 150,00",,BRL,3.8,147,https://www.amazon.com.br/dp/B0DPB7FV48,https://m.media-amazon.com/images/I/51KeLUiggiL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 150,00",False,False,False,False,Mais de 50 compras no mês passado,,False,,,,,
B0BJHFZKB5,"Modelador de Cachos By Juliette, Mondial, Verde Oliva, 70W, Bivolt - MC-JU-02","R$ 178,20",,BRL,4.7,165,https://www.amazon.com.br/dp/B0BJHFZKB5,https://m.media-amazon.com/images/I/314XUob-PBL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 178,20",False,False,False,False,Mais de 300 compras no mês passado,"Entrega GRÁTIS: dom., 20 de jul.",False,,,,,
B0BQWXF567,BIODERMA Sensibio Defensive Sérum,"R$ 175,90",,BRL,4.6,578,https://www.amazon.com.br/dp/B0BQWXF567,https://m.media-amazon.com/images/I/51tVi9iQf4L._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 175,90",False,False,False,False,Mais de 200 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,"R$ 175,90",1.0,
B09QH1RSSS,"Kérastase Chroma Absolu Chroma Filler Máscara com ação Anti-Porosidade para Cabelos Coloridos Sensíveis ou Danificados de Médios a Grossos, Nutre e Protege a Cor 200ml","R$ 246,05","R$ 319,02",BRL,4.8,1142,https://www.amazon.com.br/dp/B09QH1RSSS,https://m.media-amazon.com/images/I/61AaIOerroL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 246,05",False,False,True,False,Mais de 500 compras no mês passado,,False,Sem perfume,,,,Oferta Prime Day
B0DNFQ3N3S,Secador de Cabelos Philco Bivolt 2200W PSC2350 Íons Tourmaline Bivolt,"R$ 166,63",,BRL,4.2,27,https://www.amazon.com.br/dp/B0DNFQ3N3S,https://m.media-amazon.com/images/I/513fysNEWaL._AC_UL960_FMwebp_QL65_.jpg,8,"R$ 153,90",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,"R$ 166,63",1.0,
B0D2DNY5Y7,Kit Barbeiro Aço Inox Cabeleireiro Tesouras Navalha Pentes Barbearia Corte Masculino Profissional Barbeiro Cabeleireiro- UP SHOP (Tesoura preta),"R$ 119,00",,BRL,4.3,77,https://www.amazon.com.br/dp/B0D2DNY5Y7,https://m.media-amazon.com/images/I/61WU54mMaYL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 119,00",False,False,False,False,,"Entrega GRÁTIS: qua., 16 de jul.",False,,Economize 5% com o cupom,,,
B08Z9PLF91,Aparador de pelos faciais - HP6389/00,"R$ 169,65","R$ 182,68",BRL,4.3,104,https://www.amazon.com.br/dp/B08Z9PLF91,https://m.media-amazon.com/images/I/31Fx0iEHS3L._AC_UL960_FMwebp_QL65_.jpg,3,"R$ 155,00",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,,,
B0B3JL4VLZ,Tangle Teezer - Escova de cabelo desembaraçadora The Wet Detangler para texturas grossas a crespas. Ideal para o uso em fios úmidos Cor: Mango Pink,"R$ 111,19",,BRL,4.6,950,https://www.amazon.com.br/dp/B0B3JL4VLZ,https://m.media-amazon.com/images/I/61XrzkMW6nL._AC_UL960_FMwebp_QL65_.jpg,8,"R$ 108,90",False,False,False,False,Mais de 200 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,,"R$ 111,19",1.0,
B0DBWT6SWF,Kit Skincare Vitamina C Sabonete+Esfoliante+Gel Hidratante+Serum Clareador+Protetor Solar Sem Cor FPS60 Dermachem+Mousse Micelar Vit. C Rhenuks,"R$ 132,85",,BRL,4.5,49,https://www.amazon.com.br/dp/B0DBWT6SWF,https://m.media-amazon.com/images/I/61aCuNmOdeL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 132,85",False,False,False,False,Mais de 40 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,Economize 5% com o cupom,"R$ 26,57",5.0,
B0BM4RSB3R,"Wella Invigo Nutri Máscara 500ml,Cor: branco,Peso:0.55 kilograms","R$ 169,00","R$ 184,90",BRL,4.7,263,https://www.amazon.com.br/dp/B0BM4RSB3R,https://m.media-amazon.com/images/I/411ri7xcuKL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 169,00",False,False,False,False,Mais de 400 compras no mês passado,"Entrega GRÁTIS: sex., 1 de ago.",False,Sem perfume,,,,
B07KSDBVJW,Wella Invigo Nutri-enrich - Máscara De Nutrição 500ml Blz,"R$ 195,80",,BRL,4.8,3367,https://www.amazon.com.br/dp/B07KSDBVJW,https://m.media-amazon.com/images/I/61ltdxYTxBL._AC_UL960_FMwebp_QL65_.jpg,15,"R$ 165,50",False,False,False,False,Mais de 800 compras no mês passado,"Entrega GRÁTIS: seg., 21 de jul.",False,,,"R$ 391,60",1.0,
B0CMLXXG4R,"Escova autobronzeadora, pincel autobronzeador, base para maquiagem corporal, escova autobronzeadora para rosto","R$ 153,40",,BRL,4.7,692,https://www.amazon.com.br/dp/B0CMLXXG4R,https://m.media-amazon.com/images/I/71PN1jCbRSL._AC_UL960_FMwebp_QL65_.jpg,2,"R$ 103,03",False,False,True,False,,"Entrega R$ 8,90: ter., 5 de ago.",False,,,"R$ 153,40",1.0,
B09GSRYL62,"L&#x27;Oréal Professionnel Máscara de Tratamento Pro Longer, Reduz a Quebra e Aparência de Pontas Duplas, Adiciona Suavidade e Brilho, Para cabelos finos e com afinamento, 500g","R$ 215,64","R$ 226,99",BRL,4.7,434,https://www.amazon.com.br/dp/B09GSRYL62,https://m.media-amazon.com/images/I/51Iofev1LvL._AC_UL960_FMwebp_QL65_.jpg,20,"R$ 201,90",False,False,False,False,Mais de 400 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,Sem perfume,,,,
B076HYF96Q,Depilador Philco PDP02R Aqua Deluxe Plus 9 em 1 Sem Fio Bivolt,"R$ 212,22",,BRL,4.6,1929,https://www.amazon.com.br/dp/B076HYF96Q,https://m.media-amazon.com/images/I/41apKQGajxL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 212,22",False,False,False,False,Mais de 500 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,,,
B09XRQ835R,"L´Oréal Professionnel Máscara de Tratamento Curl Expression Rich, Para Cabelos Crespos e Cacheados, Hidratação Intensa, Toque Sedosos e Luxuoso, Controle de Frizz, 250ml","R$ 119,90","R$ 197,39",BRL,3.8,384,https://www.amazon.com.br/dp/B09XRQ835R,https://m.media-amazon.com/images/I/418NVsrUbZL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 119,90",False,False,True,False,Mais de 500 compras no mês passado,,False,Sem perfume,,,,Oferta Prime Day
B0C6FML247,"Kérastase Shampoo Chronologiste Bain Régénérant, Todos os tipos de cabelos, Regeneração, Ácido Hialurônico, Abyssine, Vitamina E, 250 ml","R$ 184,22","R$ 229,92",BRL,4.7,214,https://www.amazon.com.br/dp/B0C6FML247,https://m.media-amazon.com/images/I/51HS8MueShL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 184,22",False,False,True,False,Mais de 400 compras no mês passado,,False,Floral,,,,Oferta Prime Day
B089XG36F9,Vichy Dercos Micropeel 150ml,"R$ 107,69",,BRL,4.7,1856,https://www.amazon.com.br/dp/B089XG36F9,https://m.media-amazon.com/images/I/61cb9k8gsLL._AC_UL960_FMwebp_QL65_.jpg,10,"R$ 107,69",False,False,False,False,Mais de 1 mil compras no mês passado,,False,,,,,
B0BL1FBFY4,Cetaphil Optimal Hydration Water Gel Hidratante Com Ácido Hialurônico 48g,"R$ 116,99",,BRL,4.7,773,https://www.amazon.com.br/dp/B0BL1FBFY4,https://m.media-amazon.com/images/I/71uLphbHakL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 116,99",False,False,False,False,Mais de 500 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,,,
B0B1W1SN4Q,"Itallian Hairtech SHAMPOO HIDRATANTE COLOR, Tamanho: 2.5 l (Pacote de 1)","R$ 118,35","R$ 134,00",BRL,4.5,260,https://www.amazon.com.br/dp/B0B1W1SN4Q,https://m.media-amazon.com/images/I/41rkBZGGJNL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 118,35",False,True,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: seg., 21 de jul.",False,Floral,,"R$ 47,34",2.0,Escolha
B0BSNSCHP5,"Kit Truss Frizz Zero | Shampoo, Condicionador e Máscara Líquida para Controle de Frizz e Brilho","R$ 209,00","R$ 256,10",BRL,4.5,315,https://www.amazon.com.br/dp/B0BSNSCHP5,https://m.media-amazon.com/images/I/51AMDsNI3WL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 209,00",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,
B09F3KNPJR,"Aparador de pelos para nariz e orelhas Philips Series 1000, À pilha - NT1620/15","R$ 98,99","R$ 116,76",BRL,4.5,2460,https://www.amazon.com.br/dp/B09F3KNPJR,https://m.media-amazon.com/images/I/314Z+2tbxfL._AC_UL960_FMwebp_QL65_.jpg,3,"R$ 101,00",False,False,False,False,Mais de 800 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,,,
B07H8N7ZCW,"Kérastase Elixir Ultime Le Bain, Shampoo de Nutrição com Óleo de Argan, Limpeza Profunda e Brilho Radiante e Maciez para Todos os Tipos de Cabelo, 250ml","R$ 129,92","R$ 166,97",BRL,4.7,3395,https://www.amazon.com.br/dp/B07H8N7ZCW,https://m.media-amazon.com/images/I/715ykEdSs1L._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 129,92",False,False,False,False,Mais de 1 mil compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,Floral,,,,
B0812BFKXP,Máscara Wella Professionals Fusion 500ML,"R$ 220,00",,BRL,4.7,481,https://www.amazon.com.br/dp/B0812BFKXP,https://m.media-amazon.com/images/I/514sw6sff8L._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 220,00",False,False,False,False,Mais de 700 compras no mês passado,"Entrega GRÁTIS: seg., 4 de ago.",False,Sândalo,,,,
B08Z9PLF91,Aparador de pelos faciais - HP6389/00,"R$ 169,65","R$ 182,68",BRL,4.3,104,https://www.amazon.com.br/dp/B08Z9PLF91,https://m.media-amazon.com/images/I/31Fx0iEHS3L._AC_UL960_FMwebp_QL65_.jpg,3,"R$ 155,00",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,,,
B0B3JL4VLZ,Tangle Teezer - Escova de cabelo desembaraçadora The Wet Detangler para texturas grossas a crespas. Ideal para o uso em fios úmidos Cor: Mango Pink,"R$ 111,19",,BRL,4.6,950,https://www.amazon.com.br/dp/B0B3JL4VLZ,https://m.media-amazon.com/images/I/61XrzkMW6nL._AC_UL960_FMwebp_QL65_.jpg,8,"R$ 108,90",False,False,False,False,Mais de 200 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,,"R$ 111,19",1.0,
B0DBWT6SWF,Kit Skincare Vitamina C Sabonete+Esfoliante+Gel Hidratante+Serum Clareador+Protetor Solar Sem Cor FPS60 Dermachem+Mousse Micelar Vit. C Rhenuks,"R$ 132,85",,BRL,4.5,49,https://www.amazon.com.br/dp/B0DBWT6SWF,https://m.media-amazon.com/images/I/61aCuNmOdeL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 132,85",False,False,False,False,Mais de 40 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,Economize 5% com o cupom,"R$ 26,57",5.0,
B0BM4RSB3R,"Wella Invigo Nutri Máscara 500ml,Cor: branco,Peso:0.55 kilograms","R$ 169,00","R$ 184,90",BRL,4.7,263,https://www.amazon.com.br/dp/B0BM4RSB3R,https://m.media-amazon.com/images/I/411ri7xcuKL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 169,00",False,False,False,False,Mais de 400 compras no mês passado,"Entrega GRÁTIS: sex., 1 de ago.",False,Sem perfume,,,,
B07KSDBVJW,Wella Invigo Nutri-enrich - Máscara De Nutrição 500ml Blz,"R$ 195,80",,BRL,4.8,3367,https://www.amazon.com.br/dp/B07KSDBVJW,https://m.media-amazon.com/images/I/61ltdxYTxBL._AC_UL960_FMwebp_QL65_.jpg,15,"R$ 165,50",False,False,False,False,Mais de 800 compras no mês passado,"Entrega GRÁTIS: seg., 21 de jul.",False,,,"R$ 391,60",1.0,
B0CMLXXG4R,"Escova autobronzeadora, pincel autobronzeador, base para maquiagem corporal, escova autobronzeadora para rosto","R$ 153,40",,BRL,4.7,692,https://www.amazon.com.br/dp/B0CMLXXG4R,https://m.media-amazon.com/images/I/71PN1jCbRSL._AC_UL960_FMwebp_QL65_.jpg,2,"R$ 103,03",False,False,True,False,,"Entrega R$ 8,90: ter., 5 de ago.",False,,,"R$ 153,40",1.0,
B09GSRYL62,"L&#x27;Oréal Professionnel Máscara de Tratamento Pro Longer, Reduz a Quebra e Aparência de Pontas Duplas, Adiciona Suavidade e Brilho, Para cabelos finos e com afinamento, 500g","R$ 215,64","R$ 226,99",BRL,4.7,434,https://www.amazon.com.br/dp/B09GSRYL62,https://m.media-amazon.com/images/I/51Iofev1LvL._AC_UL960_FMwebp_QL65_.jpg,20,"R$ 201,90",False,False,False,False,Mais de 400 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,Sem perfume,,,,
B076HYF96Q,Depilador Philco PDP02R Aqua Deluxe Plus 9 em 1 Sem Fio Bivolt,"R$ 212,22",,BRL,4.6,1929,https://www.amazon.com.br/dp/B076HYF96Q,https://m.media-amazon.com/images/I/41apKQGajxL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 212,22",False,False,False,False,Mais de 500 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,,,
B09XRQ835R,"L´Oréal Professionnel Máscara de Tratamento Curl Expression Rich, Para Cabelos Crespos e Cacheados, Hidratação Intensa, Toque Sedosos e Luxuoso, Controle de Frizz, 250ml","R$ 119,90","R$ 197,39",BRL,3.8,384,https://www.amazon.com.br/dp/B09XRQ835R,https://m.media-amazon.com/images/I/418NVsrUbZL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 119,90",False,False,True,False,Mais de 500 compras no mês passado,,False,Sem perfume,,,,Oferta Prime Day
B0C6FML247,"Kérastase Shampoo Chronologiste Bain Régénérant, Todos os tipos de cabelos, Regeneração, Ácido Hialurônico, Abyssine, Vitamina E, 250 ml","R$ 184,22","R$ 229,92",BRL,4.7,214,https://www.amazon.com.br/dp/B0C6FML247,https://m.media-amazon.com/images/I/51HS8MueShL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 184,22",False,False,True,False,Mais de 400 compras no mês passado,,False,Floral,,,,Oferta Prime Day
B089XG36F9,Vichy Dercos Micropeel 150ml,"R$ 107,69",,BRL,4.7,1856,https://www.amazon.com.br/dp/B089XG36F9,https://m.media-amazon.com/images/I/61cb9k8gsLL._AC_UL960_FMwebp_QL65_.jpg,10,"R$ 107,69",False,False,False,False,Mais de 1 mil compras no mês passado,,False,,,,,
B0BL1FBFY4,Cetaphil Optimal Hydration Water Gel Hidratante Com Ácido Hialurônico 48g,"R$ 116,99",,BRL,4.7,773,https://www.amazon.com.br/dp/B0BL1FBFY4,https://m.media-amazon.com/images/I/71uLphbHakL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 116,99",False,False,False,False,Mais de 500 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,,,
B0B1W1SN4Q,"Itallian Hairtech SHAMPOO HIDRATANTE COLOR, Tamanho: 2.5 l (Pacote de 1)","R$ 118,35","R$ 134,00",BRL,4.5,260,https://www.amazon.com.br/dp/B0B1W1SN4Q,https://m.media-amazon.com/images/I/41rkBZGGJNL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 118,35",False,False,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: seg., 21 de jul.",False,Floral,,"R$ 47,34",2.0,
B0BSNSCHP5,"Kit Truss Frizz Zero | Shampoo, Condicionador e Máscara Líquida para Controle de Frizz e Brilho","R$ 209,00","R$ 256,10",BRL,4.5,315,https://www.amazon.com.br/dp/B0BSNSCHP5,https://m.media-amazon.com/images/I/51AMDsNI3WL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 209,00",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,
B09F3KNPJR,"Aparador de pelos para nariz e orelhas Philips Series 1000, À pilha - NT1620/15","R$ 98,99","R$ 116,76",BRL,4.5,2460,https://www.amazon.com.br/dp/B09F3KNPJR,https://m.media-amazon.com/images/I/314Z+2tbxfL._AC_UL960_FMwebp_QL65_.jpg,3,"R$ 101,00",False,False,False,False,Mais de 800 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,,,
B07H8N7ZCW,"Kérastase Elixir Ultime Le Bain, Shampoo de Nutrição com Óleo de Argan, Limpeza Profunda e Brilho Radiante e Maciez para Todos os Tipos de Cabelo, 250ml","R$ 129,92","R$ 166,97",BRL,4.7,3395,https://www.amazon.com.br/dp/B07H8N7ZCW,https://m.media-amazon.com/images/I/715ykEdSs1L._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 129,92",False,False,False,False,Mais de 1 mil compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,Floral,,,,
B0812BFKXP,Máscara Wella Professionals Fusion 500ML,"R$ 220,00",,BRL,4.7,481,https://www.amazon.com.br/dp/B0812BFKXP,https://m.media-amazon.com/images/I/514sw6sff8L._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 220,00",False,False,False,False,Mais de 700 compras no mês passado,"Entrega GRÁTIS: seg., 4 de ago.",False,Sândalo,,,,
B0965MGHN6,"Secador de Cabelos, Mondial, Preto, 2000W, 127V - SCN-01","R$ 113,05","R$ 134,99",BRL,4.5,1974,https://www.amazon.com.br/dp/B0965MGHN6,https://m.media-amazon.com/images/I/61ifAqTf5eL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 113,05",False,False,False,False,Mais de 300 compras no mês passado,"Entrega GRÁTIS: qua., 23 de jul.",False,,,,,
B0F8XXJD81,ISDIN Protetor Solar Facial Fusion Water Magic by Alcaraz FPS 50-50ml,"R$ 118,07",,BRL,,0,https://www.amazon.com.br/dp/B0F8XXJD81,https://m.media-amazon.com/images/I/511uLNjW1IL._AC_UL960_FMwebp_QL65_.jpg,3,"R$ 105,50",False,False,False,False,,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,"R$ 2,36",50.0,
B0797FGMDB,"Lipikar Loção 200ml, La Roche-Posay","R$ 175,96",,BRL,4.7,100,https://www.amazon.com.br/dp/B0797FGMDB,https://m.media-amazon.com/images/I/41-BZZJbyHL._AC_UL960_FMwebp_QL65_.jpg,7,"R$ 166,44",False,False,False,False,Mais de 50 compras no mês passado,Entrega GRÁTIS: 31 de jul. - 7 de ago.,False,,,,,
B01MZ0IBMD,Care Color Brillianz Mask Keune,"R$ 181,70",,BRL,4.7,211,https://www.amazon.com.br/dp/B01MZ0IBMD,https://m.media-amazon.com/images/I/61Nja1-P+uL._AC_UL960_FMwebp_QL65_.jpg,15,"R$ 179,90",False,False,False,False,,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,Sem perfume,,,,
B0DCWBJ7HQ,Rexona 12 Unidades Desodorante Antitranspirante Aerosol Antibac + Invisible 150ml,"R$ 177,88",,BRL,4.8,421,https://www.amazon.com.br/dp/B0DCWBJ7HQ,https://m.media-amazon.com/images/I/61Oms96JWrL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 177,88",False,False,False,False,Mais de 400 compras no mês passado,"Entrega GRÁTIS: ter., 15 de jul.",False,,,"R$ 14,82",12.0,
B07FPRCW4T,"Shampoo, Keune","R$ 297,73",,BRL,4.6,344,https://www.amazon.com.br/dp/B07FPRCW4T,https://m.media-amazon.com/images/I/71A9p099vsL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 297,73",False,False,False,False,Mais de 20 compras no mês passado,"Entrega GRÁTIS: ter., 5 de ago.",False,Bambu,,,,
B0BM4R45XF,Máscara Wella Professionals Oil Reflections 150ML,"R$ 118,92","R$ 140,90",BRL,4.8,176,https://www.amazon.com.br/dp/B0BM4R45XF,https://m.media-amazon.com/images/I/61LVegRbbSL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 118,92",False,True,True,False,Mais de 300 compras no mês passado,,False,,,,,Escolha
B0C2J8XTYY,"Lâminas de reposição originais Philips OneBlade, para barbeador e aparador elétrico OneBlade, com kit corpo, aço inoxidável durável, raspar, aparar e contornar, pacote com 3 lâminas, modelo QP630/51","R$ 199,99",,BRL,4.7,1418,https://www.amazon.com.br/dp/B0C2J8XTYY,https://m.media-amazon.com/images/I/81jIOcGhrTL._AC_UL960_FMwebp_QL65_.jpg,6,"R$ 192,63",False,False,False,True,Mais de 400 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,
B003TJRFG6,La Roche-Posay Deo 48H para Peles Sensíveis Aerossol - Desodorante 150ml,"R$ 118,99",,BRL,4.6,263,https://www.amazon.com.br/dp/B003TJRFG6,https://m.media-amazon.com/images/I/41XxK4+pmDS._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 118,99",False,False,False,False,Mais de 200 compras no mês passado,"Entrega GRÁTIS: ter., 15 de jul.",False,,,,,
B09HJB44JX,Darrow Suavié Sabonete Líquido Pele Sensível 400ml,"R$ 104,49",,BRL,4.8,187,https://www.amazon.com.br/dp/B09HJB44JX,https://m.media-amazon.com/images/I/41SfjXYfFTL._AC_UL960_FMwebp_QL65_.jpg,9,"R$ 104,49",False,False,False,False,Mais de 200 compras no mês passado,,False,,,,,
B0CP4BP9CZ,Kit Facial Limpeza De Pele Clean Skin Raavi,"R$ 212,90",,BRL,4.2,51,https://www.amazon.com.br/dp/B0CP4BP9CZ,https://m.media-amazon.com/images/I/712LRXYc1VL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 212,90",False,False,False,False,Mais de 20 compras no mês passado,"Entrega GRÁTIS: dom., 20 de jul.",False,,,"R$ 35,48",6.0,
B09GSQQLWM,"L&#x27;Oréal Professionnel Máscara de Tratamento Vitamino Color, Protege e preserva a cor do cabelo, Aumenta o Brilho e a Vibração da Cor, Hidrata e Desembaraça, Para cabelos com coloração, 250g","R$ 123,00","R$ 139,90",BRL,4.6,300,https://www.amazon.com.br/dp/B09GSQQLWM,https://m.media-amazon.com/images/I/51TNRqVGJQL._AC_UL960_FMwebp_QL65_.jpg,36,"R$ 122,90",False,False,False,False,Mais de 800 compras no mês passado,"Entrega GRÁTIS: ter., 5 de ago.",False,Sem perfume,,,,
B0918FN7P8,"Condicionador Inforcer Loreal 200Ml, Loreal","R$ 152,91",,BRL,4.6,295,https://www.amazon.com.br/dp/B0918FN7P8,https://m.media-amazon.com/images/I/61sSkQA+XYL._AC_UL960_FMwebp_QL65_.jpg,8,"R$ 143,90",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: qua., 23 de jul.",False,Sem perfume,,,,
B01N6HKFK9,Care Vital Nutrition Mask Keune,"R$ 199,00",,BRL,4.8,981,https://www.amazon.com.br/dp/B01N6HKFK9,https://m.media-amazon.com/images/I/71TJMxkPquL._AC_UL960_FMwebp_QL65_.jpg,20,"R$ 179,90",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,Sem perfume,,,,
B08686F37P,Soft Care K-Treat Condicionador Micelar 290ml,"R$ 111,57",,BRL,4.8,244,https://www.amazon.com.br/dp/B08686F37P,https://m.media-amazon.com/images/I/613wXTWdlTL._AC_UL960_FMwebp_QL65_.jpg,12,"R$ 99,19",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,"R$ 0,38",294.0,
